Grupos,Valores de Cinza
Sabao em barra_2,155.9
Sabao em barra_2,156.63
Sabao em barra_2,158.14
Sabao em barra_2,158.28
Sabao em barra_2,158.22
Sabao em barra_2,158.02
Sabao em barra_2,159.3
Sabao em barra_2,159.1
Sabao em barra_2,158.57
Sabao em barra_2,157.76
Sabao em barra_2,157.42
Sabao em barra_2,155.76
Sabao em barra_2,155.64
Sabao em barra_2,155.6
Sabao em barra_2,157.06
Sabao em barra_2,157.6
Sabao em barra_2,158.12
Sabao em barra_2,157.15
Sabao em barra_2,157.09
Sabao em barra_2,157.66
Sabao em barra_2,157.61
Sabao em barra_2,155.87
Sabao em barra_2,155.92
Sabao em barra_2,156.02
Sabao em barra_2,156.85
Sabao em barra_2,156.08
Sabao em barra_2,156.64
Sabao em barra_2,158.42
Sabao em barra_2,158.82
Sabao em barra_2,157.62
Sabao em barra_2,159.78
Sabao em barra_2,159.22
Sabao em barra_2,158.54
Sabao em barra_2,158.98
Sabao em barra_2,158.46
Sabao em barra_2,156.75
Sabao em barra_2,156.24
Sabao em barra_2,155.72
Sabao em barra_2,155.98
Sabao em barra_2,158.37
Sabao em barra_2,159.54
Sabao em barra_2,158.66
Sabao em barra_2,157.68
Sabao em barra_2,157.28
Sabao em barra_2,157.06
Sabao em barra_2,157.23
Sabao em barra_2,159.12
Sabao em barra_2,158.51
Sabao em barra_2,157.68
Sabao em barra_2,157.31
Sabao em barra_2,157.91
Sabao em barra_2,158.98
Sabao em barra_2,159.55
Sabao em barra_2,158.18
Sabao em barra_2,156.15
Sabao em barra_2,155.79
Sabao em barra_2,157.49
Sabao em barra_2,159.21
Sabao em barra_2,160.07
Sabao em barra_2,159.21
Sabao em barra_2,158.31
Sabao em barra_2,158.69
Sabao em barra_2,159.33
Sabao em barra_2,158.7
Sabao em barra_2,158.37
Sabao em barra_2,158.46
Sabao em barra_2,158.81
Sabao em barra_2,158.45
Sabao em barra_2,158.2
Sabao em barra_2,158.2
Sabao em barra_2,159.37
Sabao em barra_2,159.87
Sabao em barra_2,159.21
Sabao em barra_2,157.73
Sabao em barra_2,157.76
Sabao em barra_2,157.84
Sabao em barra_2,156.96
Sabao em barra_2,157.28
Sabao em barra_2,158.87
Sabao em barra_2,159.77
Sabao em barra_2,159.8
Sabao em barra_2,159.66
Sabao em barra_2,159.86
Candida_2,182.86
Candida_2,181.83
Candida_2,181.75
Candida_2,181.75
Candida_2,182.21
Candida_2,182.4
Candida_2,181.75
Candida_2,180.97
Candida_2,180.64
Candida_2,180.73
Candida_2,179.77
Candida_2,178.8
Candida_2,179.01
Candida_2,179.26
Candida_2,179.7
Candida_2,179.75
Candida_2,178.9
Candida_2,178.75
Candida_2,178.97
Candida_2,179.22
Candida_2,178.8
Candida_2,179.07
Candida_2,179.6
Candida_2,180.03
Candida_2,180.07
Candida_2,179.88
Candida_2,179.65
Candida_2,179.57
Candida_2,179.74
Candida_2,179.22
Candida_2,178.88
Candida_2,178.75
Candida_2,178.91
Candida_2,178.23
Candida_2,177.85
Candida_2,177.79
Candida_2,178.57
Candida_2,178.67
Candida_2,178.51
Candida_2,179.14
Candida_2,179.18
Candida_2,179.19
Candida_2,178.37
Candida_2,178.17
Candida_2,178.57
Candida_2,179.73
Candida_2,180.35
Candida_2,180.32
Candida_2,180.99
Candida_2,181.32
Candida_2,181.47
Candida_2,180.88
Candida_2,180.84
Candida_2,180.57
Candida_2,180.75
Candida_2,181.59
Candida_2,182
Candida_2,182.12
Candida_2,182.5
Candida_2,181.73
Candida_2,181.32
Candida_2,180.95
Candida_2,180.48
Candida_2,180.63
Candida_2,181.11
Candida_2,181.55
Candida_2,182.2
Candida_2,181.77
Candida_2,181.85
Candida_2,181.94
Candida_2,181.95
Candida_2,181.85
Candida_2,182.4
Candida_2,182.21
Candida_2,183.11
Candida_2,182.99
Candida_2,182.75
Candida_2,182.35
Candida_2,182.4
Candida_2,182.61
Candida_2,183.49
Candida_2,182.49
Candida_2,182.33
Candida_2,183.05
Candida_2,183.11
Candida_2,182.68
Candida_2,182.18
Candida_2,182.45
Candida_2,182.89
Candida_2,183.07
Candida_2,182.88
Candida_2,182.28
Candida_2,181.81
Candida_2,181.67
Candida_2,180.84
Candida_2,181.15
Candida_2,180.65
Candida_2,179.93
Candida_2,179.75
Candida_2,179.51
Candida_2,179.07
Candida_2,178.94
Candida_2,178.31
Candida_2,178.14
Candida_2,178.33
Candida_2,178.43
Candida_2,178.59
Candida_2,178.3
Candida_2,177.69
Candida_2,177.79
Candida_2,178.23
Candida_2,179.35
Candida_2,180.17
Candida_2,179.85
Candida_2,179.75
Candida_2,179.91
Candida_2,180.87
Candida_2,180.64
Candida_2,180.46
Candida_2,181.21
Candida_2,181.5
Candida_2,181.93
Candida_2,182.37
Candida_2,182.58
Candida_2,183.96
Candida_2,183.97
Candida_2,183.01
Candida_2,183.99
Candida_2,183.87
Candida_2,183.09
Candida_2,183.32
Candida_2,183.68
Candida_2,182.89
Candida_2,182.15
Candida_2,181.34
Candida_2,181.98
Candida_2,181.71
Candida_2,181.71
Candida_2,182.79
Candida_2,182.17
Candida_2,181.97
Candida_2,181.11
Candida_2,179.98
Candida_2,180.41
Candida_2,181.6
Candida_2,182.11
Candida_2,181.86
Candida_2,181.55
Candida_2,181.77
Candida_2,182.6
